2024-09-27 09:49:07 root         INFO     Starting GetRecords Consumer
2024-09-27 09:49:07 botocore.credentials INFO     Found credentials from IAM Role: LabInstanceRole
2024-09-27 09:55:06 root         INFO     Starting GetRecords Consumer
2024-09-27 09:55:06 botocore.credentials INFO     Found credentials from IAM Role: LabInstanceRole
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 00:03:00', 'total_sales': 9950.0} from Shard shardId-000000000000 at position 49656220745611844061986741809545443966475446290999148546
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 00:36:00', 'total_sales': 21079} from Shard shardId-000000000000 at position 49656220745611844061986741809558742150491207211920916482
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 00:39:00', 'total_sales': 22807} from Shard shardId-000000000000 at position 49656220745611844061986741809559951076310821841095622658
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 00:42:00', 'total_sales': 19354} from Shard shardId-000000000000 at position 49656220745611844061986741809561160002130436470270328834
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 00:45:00', 'total_sales': 14397} from Shard shardId-000000000000 at position 49656220745611844061986741809562368927950051099445035010
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 00:48:00', 'total_sales': 17888} from Shard shardId-000000000000 at position 49656220745611844061986741809563577853769665728619741186
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 00:51:00', 'total_sales': 24522} from Shard shardId-000000000000 at position 49656220745611844061986741809564786779589280357794447362
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 00:54:00', 'total_sales': 26317} from Shard shardId-000000000000 at position 49656220745611844061986741809565995705408894986969153538
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 00:57:00', 'total_sales': 25281} from Shard shardId-000000000000 at position 49656220745611844061986741809567204631228509616143859714
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:00:00', 'total_sales': 25385} from Shard shardId-000000000000 at position 49656220745611844061986741809568413557048124245318565890
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:03:00', 'total_sales': 21177} from Shard shardId-000000000000 at position 49656220745611844061986741809569622482867738874493272066
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:06:00', 'total_sales': 16120.0} from Shard shardId-000000000000 at position 49656220745611844061986741809570831408687353503667978242
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:09:00', 'total_sales': 18225} from Shard shardId-000000000000 at position 49656220745611844061986741809572040334506968132842684418
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:12:00', 'total_sales': 18325} from Shard shardId-000000000000 at position 49656220745611844061986741809573249260326582762017390594
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:15:00', 'total_sales': 12791} from Shard shardId-000000000000 at position 49656220745611844061986741809574458186146197391192096770
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:18:00', 'total_sales': 13406} from Shard shardId-000000000000 at position 49656220745611844061986741809575667111965812020366802946
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:21:00', 'total_sales': 15959} from Shard shardId-000000000000 at position 49656220745611844061986741809576876037785426649541509122
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:24:00', 'total_sales': 14466} from Shard shardId-000000000000 at position 49656220745611844061986741809578084963605041278716215298
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:27:00', 'total_sales': 10694} from Shard shardId-000000000000 at position 49656220745611844061986741809579293889424655907890921474
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:30:00', 'total_sales': 13729} from Shard shardId-000000000000 at position 49656220745611844061986741809580502815244270537065627650
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:33:00', 'total_sales': 11810.0} from Shard shardId-000000000000 at position 49656220745611844061986741809581711741063885166240333826
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:36:00', 'total_sales': 11313} from Shard shardId-000000000000 at position 49656220745611844061986741809582920666883499795415040002
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:39:00', 'total_sales': 21617} from Shard shardId-000000000000 at position 49656220745611844061986741809584129592703114424589746178
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:42:00', 'total_sales': 20567} from Shard shardId-000000000000 at position 49656220745611844061986741809585338518522729053764452354
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:45:00', 'total_sales': 22209} from Shard shardId-000000000000 at position 49656220745611844061986741809586547444342343682939158530
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:48:00', 'total_sales': 29374} from Shard shardId-000000000000 at position 49656220745611844061986741809587756370161958312113864706
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:51:00', 'total_sales': 29802} from Shard shardId-000000000000 at position 49656220745611844061986741809590174221801187570463277058
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:54:00', 'total_sales': 24803} from Shard shardId-000000000000 at position 49656220745611844061986741809591383147620802199637983234
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 01:57:00', 'total_sales': 24833} from Shard shardId-000000000000 at position 49656220745611844061986741809592592073440416828812689410
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:00:00', 'total_sales': 22589} from Shard shardId-000000000000 at position 49656220745611844061986741809593800999260031457987395586
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:03:00', 'total_sales': 21501} from Shard shardId-000000000000 at position 49656220745611844061986741809595009925079646087162101762
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:06:00', 'total_sales': 23623} from Shard shardId-000000000000 at position 49656220745611844061986741809596218850899260716336807938
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:09:00', 'total_sales': 25366} from Shard shardId-000000000000 at position 49656220745611844061986741809597427776718875345511514114
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:12:00', 'total_sales': 22499} from Shard shardId-000000000000 at position 49656220745611844061986741809598636702538489974686220290
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:15:00', 'total_sales': 14223} from Shard shardId-000000000000 at position 49656220745611844061986741809599845628358104603860926466
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:18:00', 'total_sales': 16673} from Shard shardId-000000000000 at position 49656220745611844061986741809601054554177719233035632642
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:21:00', 'total_sales': 21400.0} from Shard shardId-000000000000 at position 49656220745611844061986741809602263479997333862210338818
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:24:00', 'total_sales': 22287} from Shard shardId-000000000000 at position 49656220745611844061986741809603472405816948491385044994
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:27:00', 'total_sales': 21043} from Shard shardId-000000000000 at position 49656220745611844061986741809604681331636563120559751170
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:30:00', 'total_sales': 24362} from Shard shardId-000000000000 at position 49656220745611844061986741809605890257456177749734457346
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:33:00', 'total_sales': 23817} from Shard shardId-000000000000 at position 49656220745611844061986741809607099183275792378909163522
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:36:00', 'total_sales': 20499} from Shard shardId-000000000000 at position 49656220745611844061986741809608308109095407008083869698
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:39:00', 'total_sales': 26424} from Shard shardId-000000000000 at position 49656220745611844061986741809609517034915021637258575874
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:42:00', 'total_sales': 25443} from Shard shardId-000000000000 at position 49656220745611844061986741809610725960734636266433282050
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:45:00', 'total_sales': 17642} from Shard shardId-000000000000 at position 49656220745611844061986741809611934886554250895607988226
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:48:00', 'total_sales': 13949} from Shard shardId-000000000000 at position 49656220745611844061986741809613143812373865524782694402
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:51:00', 'total_sales': 14658} from Shard shardId-000000000000 at position 49656220745611844061986741809614352738193480153957400578
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:54:00', 'total_sales': 16003} from Shard shardId-000000000000 at position 49656220745611844061986741809615561664013094783132106754
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 02:57:00', 'total_sales': 19182} from Shard shardId-000000000000 at position 49656220745611844061986741809616770589832709412306812930
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:00:00', 'total_sales': 18852} from Shard shardId-000000000000 at position 49656220745611844061986741809617979515652324041481519106
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:03:00', 'total_sales': 15099} from Shard shardId-000000000000 at position 49656220745611844061986741809619188441471938670656225282
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:06:00', 'total_sales': 17971} from Shard shardId-000000000000 at position 49656220745611844061986741809620397367291553299830931458
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:09:00', 'total_sales': 20439} from Shard shardId-000000000000 at position 49656220745611844061986741809621606293111167929005637634
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:12:00', 'total_sales': 18378} from Shard shardId-000000000000 at position 49656220745611844061986741809622815218930782558180343810
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:15:00', 'total_sales': 15342} from Shard shardId-000000000000 at position 49656220745611844061986741809624024144750397187355049986
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:18:00', 'total_sales': 14306} from Shard shardId-000000000000 at position 49656220745611844061986741809625233070570011816529756162
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:21:00', 'total_sales': 13931} from Shard shardId-000000000000 at position 49656220745611844061986741809627650922209241074879168514
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:24:00', 'total_sales': 18109} from Shard shardId-000000000000 at position 49656220745611844061986741809628859848028855704053874690
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:27:00', 'total_sales': 18791} from Shard shardId-000000000000 at position 49656220745611844061986741809630068773848470333228580866
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:30:00', 'total_sales': 15373} from Shard shardId-000000000000 at position 49656220745611844061986741809631277699668084962403287042
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:33:00', 'total_sales': 20786} from Shard shardId-000000000000 at position 49656220745611844061986741809632486625487699591577993218
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:36:00', 'total_sales': 27702} from Shard shardId-000000000000 at position 49656220745611844061986741809633695551307314220752699394
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:39:00', 'total_sales': 24061} from Shard shardId-000000000000 at position 49656220745611844061986741809634904477126928849927405570
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:42:00', 'total_sales': 20271} from Shard shardId-000000000000 at position 49656220745611844061986741809636113402946543479102111746
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:45:00', 'total_sales': 18281} from Shard shardId-000000000000 at position 49656220745611844061986741809637322328766158108276817922
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:48:00', 'total_sales': 14592} from Shard shardId-000000000000 at position 49656220745611844061986741809638531254585772737451524098
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:51:00', 'total_sales': 12729} from Shard shardId-000000000000 at position 49656220745611844061986741809639740180405387366626230274
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:54:00', 'total_sales': 14310.0} from Shard shardId-000000000000 at position 49656220745611844061986741809640949106225001995800936450
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 03:57:00', 'total_sales': 22781} from Shard shardId-000000000000 at position 49656220745611844061986741809642158032044616624975642626
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:00:00', 'total_sales': 22791} from Shard shardId-000000000000 at position 49656220745611844061986741809643366957864231254150348802
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:03:00', 'total_sales': 19791} from Shard shardId-000000000000 at position 49656220745611844061986741809644575883683845883325054978
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:06:00', 'total_sales': 20887} from Shard shardId-000000000000 at position 49656220745611844061986741809645784809503460512499761154
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:09:00', 'total_sales': 15707} from Shard shardId-000000000000 at position 49656220745611844061986741809646993735323075141674467330
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:12:00', 'total_sales': 18144} from Shard shardId-000000000000 at position 49656220745611844061986741809648202661142689770849173506
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:15:00', 'total_sales': 23048} from Shard shardId-000000000000 at position 49656220745611844061986741809649411586962304400023879682
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:18:00', 'total_sales': 22308} from Shard shardId-000000000000 at position 49656220745611844061986741809650620512781919029198585858
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:21:00', 'total_sales': 18368} from Shard shardId-000000000000 at position 49656220745611844061986741809651829438601533658373292034
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:24:00', 'total_sales': 17379} from Shard shardId-000000000000 at position 49656220745611844061986741809653038364421148287547998210
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:27:00', 'total_sales': 17217} from Shard shardId-000000000000 at position 49656220745611844061986741809654247290240762916722704386
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:30:00', 'total_sales': 16922} from Shard shardId-000000000000 at position 49656220745611844061986741809655456216060377545897410562
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:33:00', 'total_sales': 19988} from Shard shardId-000000000000 at position 49656220745611844061986741809656665141879992175072116738
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:36:00', 'total_sales': 18150.0} from Shard shardId-000000000000 at position 49656220745611844061986741809657874067699606804246822914
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:39:00', 'total_sales': 15802} from Shard shardId-000000000000 at position 49656220745611844061986741809659082993519221433421529090
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:42:00', 'total_sales': 18757} from Shard shardId-000000000000 at position 49656220745611844061986741809660291919338836062596235266
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:45:00', 'total_sales': 18203} from Shard shardId-000000000000 at position 49656220745611844061986741809661500845158450691770941442
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:48:00', 'total_sales': 15944} from Shard shardId-000000000000 at position 49656220745611844061986741809662709770978065320945647618
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:51:00', 'total_sales': 17233} from Shard shardId-000000000000 at position 49656220745611844061986741809663918696797679950120353794
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:54:00', 'total_sales': 19363} from Shard shardId-000000000000 at position 49656220745611844061986741809665127622617294579295059970
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 04:57:00', 'total_sales': 20560.0} from Shard shardId-000000000000 at position 49656220745611844061986741809666336548436909208469766146
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:00:00', 'total_sales': 19752} from Shard shardId-000000000000 at position 49656220745611844061986741809667545474256523837644472322
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:03:00', 'total_sales': 24191} from Shard shardId-000000000000 at position 49656220745611844061986741809668754400076138466819178498
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:06:00', 'total_sales': 24584} from Shard shardId-000000000000 at position 49656220745611844061986741809669963325895753095993884674
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:09:00', 'total_sales': 19737} from Shard shardId-000000000000 at position 49656220745611844061986741809671172251715367725168590850
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:12:00', 'total_sales': 15052} from Shard shardId-000000000000 at position 49656220745611844061986741809672381177534982354343297026
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:15:00', 'total_sales': 14905} from Shard shardId-000000000000 at position 49656220745611844061986741809673590103354596983518003202
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:18:00', 'total_sales': 15521} from Shard shardId-000000000000 at position 49656220745611844061986741809674799029174211612692709378
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:21:00', 'total_sales': 22173} from Shard shardId-000000000000 at position 49656220745611844061986741809679634732452670129391534082
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:24:00', 'total_sales': 23320.0} from Shard shardId-000000000000 at position 49656220745611844061986741809680843658272284758566240258
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:27:00', 'total_sales': 20194} from Shard shardId-000000000000 at position 49656220745611844061986741809682052584091899387740946434
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:30:00', 'total_sales': 19603} from Shard shardId-000000000000 at position 49656220745611844061986741809683261509911514016915652610
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:33:00', 'total_sales': 21947} from Shard shardId-000000000000 at position 49656220745611844061986741809684470435731128646090358786
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:36:00', 'total_sales': 26137} from Shard shardId-000000000000 at position 49656220745611844061986741809685679361550743275265064962
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:39:00', 'total_sales': 18464} from Shard shardId-000000000000 at position 49656220745611844061986741809686888287370357904439771138
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:42:00', 'total_sales': 19354} from Shard shardId-000000000000 at position 49656220745611844061986741809688097213189972533614477314
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:45:00', 'total_sales': 24403} from Shard shardId-000000000000 at position 49656220745611844061986741809689306139009587162789183490
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:48:00', 'total_sales': 19877} from Shard shardId-000000000000 at position 49656220745611844061986741809690515064829201791963889666
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:51:00', 'total_sales': 15310.0} from Shard shardId-000000000000 at position 49656220745611844061986741809691723990648816421138595842
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:54:00', 'total_sales': 13344} from Shard shardId-000000000000 at position 49656220745611844061986741809692932916468431050313302018
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 05:57:00', 'total_sales': 14060.0} from Shard shardId-000000000000 at position 49656220745611844061986741809694141842288045679488008194
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:00:00', 'total_sales': 19247} from Shard shardId-000000000000 at position 49656220745611844061986741809695350768107660308662714370
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:03:00', 'total_sales': 20536} from Shard shardId-000000000000 at position 49656220745611844061986741809696559693927274937837420546
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:06:00', 'total_sales': 21532} from Shard shardId-000000000000 at position 49656220745611844061986741809697768619746889567012126722
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:09:00', 'total_sales': 18883} from Shard shardId-000000000000 at position 49656220745611844061986741809698977545566504196186832898
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:12:00', 'total_sales': 12726} from Shard shardId-000000000000 at position 49656220745611844061986741809700186471386118825361539074
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:15:00', 'total_sales': 16116} from Shard shardId-000000000000 at position 49656220745611844061986741809701395397205733454536245250
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:18:00', 'total_sales': 16786} from Shard shardId-000000000000 at position 49656220745611844061986741809702604323025348083710951426
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:21:00', 'total_sales': 15588} from Shard shardId-000000000000 at position 49656220745611844061986741809703813248844962712885657602
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:24:00', 'total_sales': 25713} from Shard shardId-000000000000 at position 49656220745611844061986741809705022174664577342060363778
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:27:00', 'total_sales': 23606} from Shard shardId-000000000000 at position 49656220745611844061986741809706231100484191971235069954
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:30:00', 'total_sales': 19260.0} from Shard shardId-000000000000 at position 49656220745611844061986741809707440026303806600409776130
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:33:00', 'total_sales': 21514} from Shard shardId-000000000000 at position 49656220745611844061986741809708648952123421229584482306
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:36:00', 'total_sales': 21211} from Shard shardId-000000000000 at position 49656220745611844061986741809709857877943035858759188482
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:39:00', 'total_sales': 23963} from Shard shardId-000000000000 at position 49656220745611844061986741809711066803762650487933894658
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:42:00', 'total_sales': 24119} from Shard shardId-000000000000 at position 49656220745611844061986741809712275729582265117108600834
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:45:00', 'total_sales': 16429} from Shard shardId-000000000000 at position 49656220745611844061986741809713484655401879746283307010
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:48:00', 'total_sales': 15279} from Shard shardId-000000000000 at position 49656220745611844061986741809714693581221494375458013186
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:51:00', 'total_sales': 21598} from Shard shardId-000000000000 at position 49656220745611844061986741809715902507041109004632719362
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:54:00', 'total_sales': 18575} from Shard shardId-000000000000 at position 49656220745611844061986741809717111432860723633807425538
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 06:57:00', 'total_sales': 18099} from Shard shardId-000000000000 at position 49656220745611844061986741809718320358680338262982131714
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:00:00', 'total_sales': 17938} from Shard shardId-000000000000 at position 49656220745611844061986741809719529284499952892156837890
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:03:00', 'total_sales': 17188} from Shard shardId-000000000000 at position 49656220745611844061986741809720738210319567521331544066
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:06:00', 'total_sales': 18405} from Shard shardId-000000000000 at position 49656220745611844061986741809721947136139182150506250242
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:09:00', 'total_sales': 19934} from Shard shardId-000000000000 at position 49656220745611844061986741809723156061958796779680956418
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:12:00', 'total_sales': 16606} from Shard shardId-000000000000 at position 49656220745611844061986741809724364987778411408855662594
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:15:00', 'total_sales': 19747} from Shard shardId-000000000000 at position 49656220745611844061986741809725573913598026038030368770
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:18:00', 'total_sales': 22990.0} from Shard shardId-000000000000 at position 49656220745611844061986741809726782839417640667205074946
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:21:00', 'total_sales': 16649} from Shard shardId-000000000000 at position 49656220745611844061986741809727991765237255296379781122
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:24:00', 'total_sales': 14770.0} from Shard shardId-000000000000 at position 49656220745611844061986741809729200691056869925554487298
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:27:00', 'total_sales': 26041} from Shard shardId-000000000000 at position 49656220745611844061986741809730409616876484554729193474
2024-09-27 09:55:37 root         INFO     Read Order {'event_time': '2024-06-01 07:30:00', 'total_sales': 30169} from Shard shardId-000000000000 at position 49656220745611844061986741809731618542696099183903899650
